x-axis,1,2
second,Volt,Volt
+50.62500E-03,+11.60577863E+00,-8.33071615E+00
+50.65000E-03,+11.60577863E+00,-8.33071615E+00
+50.67500E-03,+11.60577863E+00,-8.33071615E+00
+50.70000E-03,+11.60577863E+00,-8.33071615E+00
+50.72500E-03,+11.60577863E+00,-8.33071615E+00
+50.75000E-03,+11.60577863E+00,-8.33071615E+00
+50.77500E-03,+11.60577863E+00,-8.33071615E+00
+50.80000E-03,+11.66105501E+00,-8.12971112E+00
+50.82500E-03,+11.60577863E+00,-8.17996238E+00
+50.85000E-03,+11.60577863E+00,-8.33071615E+00
+50.87500E-03,+11.60577863E+00,-8.17996238E+00
+50.90000E-03,+11.60577863E+00,-8.17996238E+00
+50.92500E-03,+11.60577863E+00,-8.33071615E+00
+50.95000E-03,+11.60577863E+00,-8.33071615E+00
+50.97500E-03,+11.60577863E+00,-8.33071615E+00
+51.00000E-03,+11.60577863E+00,-8.33071615E+00
+51.02500E-03,+11.66105501E+00,-8.17996238E+00
+51.05000E-03,+11.60577863E+00,-8.33071615E+00
+51.07500E-03,+11.66105501E+00,-8.17996238E+00
+51.10000E-03,+11.60577863E+00,-8.26790208E+00
+51.12500E-03,+11.60577863E+00,-8.33071615E+00
+51.15000E-03,+11.60577863E+00,-8.26790208E+00
+51.17500E-03,+11.60577863E+00,-8.17996238E+00
+51.20000E-03,+11.60577863E+00,-8.17996238E+00
+51.22500E-03,+11.60577863E+00,-8.12971112E+00
+51.25000E-03,+11.60577863E+00,-8.26790208E+00
+51.27500E-03,+11.60577863E+00,-8.17996238E+00
+51.30000E-03,+11.60577863E+00,-8.17996238E+00
+51.32500E-03,+11.66105501E+00,-8.12971112E+00
+51.35000E-03,+11.60577863E+00,-8.17996238E+00
+51.37500E-03,+11.66105501E+00,-8.12971112E+00
+51.40000E-03,+11.60577863E+00,-8.17996238E+00
+51.42500E-03,+11.60577863E+00,-8.12971112E+00
+51.45000E-03,+11.68618064E+00,-8.12971112E+00
+51.47500E-03,+11.60577863E+00,-8.12971112E+00
+51.50000E-03,+11.60577863E+00,-8.17996238E+00
+51.52500E-03,+11.60577863E+00,-8.12971112E+00
+51.55000E-03,+11.60577863E+00,-8.12971112E+00
+51.57500E-03,+11.60577863E+00,-8.17996238E+00
+51.60000E-03,+11.60577863E+00,-8.12971112E+00
+51.62500E-03,+11.66105501E+00,-8.12971112E+00
+51.65000E-03,+11.60577863E+00,-8.12971112E+00
+51.67500E-03,+11.66105501E+00,-8.12971112E+00
+51.70000E-03,+11.62587913E+00,-8.17996238E+00
+51.72500E-03,+11.66105501E+00,-8.12971112E+00
+51.75000E-03,+11.60577863E+00,-8.12971112E+00
+51.77500E-03,+11.60577863E+00,-8.12971112E+00
+51.80000E-03,+11.66105501E+00,-8.12971112E+00
+51.82500E-03,+11.60577863E+00,-8.12971112E+00
+51.85000E-03,+11.60577863E+00,-8.12971112E+00
+51.87500E-03,+11.60577863E+00,-8.12971112E+00
+51.90000E-03,+11.60577863E+00,-8.12971112E+00
+51.92500E-03,+11.60577863E+00,-8.12971112E+00
+51.95000E-03,+11.60577863E+00,-8.12971112E+00
+51.97500E-03,+11.60577863E+00,-8.12971112E+00
+52.00000E-03,+11.60577863E+00,-8.12971112E+00
+52.02500E-03,+11.60577863E+00,-8.12971112E+00
+52.05000E-03,+11.60577863E+00,-8.12971112E+00
+52.07500E-03,+11.60577863E+00,-8.12971112E+00
+52.10000E-03,+11.60577863E+00,-8.12971112E+00
+52.12500E-03,+11.60577863E+00,-8.12971112E+00
+52.15000E-03,+11.62587913E+00,-8.12971112E+00
+52.17500E-03,+11.60577863E+00,-8.12971112E+00
+52.20000E-03,+11.60577863E+00,-8.12971112E+00
+52.22500E-03,+11.60577863E+00,-8.12971112E+00
+52.25000E-03,+11.60577863E+00,-8.12971112E+00
+52.27500E-03,+11.60577863E+00,-8.12971112E+00
+52.30000E-03,+11.60577863E+00,-8.12971112E+00
+52.32500E-03,+11.60577863E+00,-8.12971112E+00
+52.35000E-03,+11.60577863E+00,-8.12971112E+00
+52.37500E-03,+11.60577863E+00,-8.06689705E+00
+52.40000E-03,+11.60577863E+00,-8.12971112E+00
+52.42500E-03,+11.60577863E+00,-8.12971112E+00
+52.45000E-03,+11.52537662E+00,-8.12971112E+00
+52.47500E-03,+11.52537662E+00,-8.12971112E+00
+52.50000E-03,+11.52537662E+00,-8.12971112E+00
+52.52500E-03,+11.52537662E+00,-8.12971112E+00
+52.55000E-03,+11.50025099E+00,-8.12971112E+00
+52.57500E-03,+11.46507511E+00,-8.12971112E+00
+52.60000E-03,+11.44497461E+00,-8.06689705E+00
+52.62500E-03,+11.41984898E+00,-8.12971112E+00
+52.65000E-03,+11.36457260E+00,-8.12971112E+00
+52.67500E-03,+11.33944697E+00,-8.06689705E+00
+52.70000E-03,+11.30427109E+00,-8.06689705E+00
+52.72500E-03,+11.28417059E+00,-8.12971112E+00
+52.75000E-03,+11.28417059E+00,-7.97895735E+00
+52.77500E-03,+11.25904496E+00,-8.12971112E+00
+52.80000E-03,+11.20376858E+00,-8.12971112E+00
+52.82500E-03,+11.12336657E+00,-8.12971112E+00
+52.85000E-03,+11.12336657E+00,-8.12971112E+00
+52.87500E-03,+11.12336657E+00,-8.12971112E+00
+52.90000E-03,+11.04296456E+00,-8.12971112E+00
+52.92500E-03,+11.04296456E+00,-8.12971112E+00
+52.95000E-03,+10.96256255E+00,-8.06689705E+00
+52.97500E-03,+10.96256255E+00,-8.12971112E+00
+53.00000E-03,+10.88216054E+00,-8.12971112E+00
+53.02500E-03,+10.80175854E+00,-8.12971112E+00
+53.05000E-03,+10.80175854E+00,-8.06689705E+00
+53.07500E-03,+10.72135653E+00,-8.12971112E+00
+53.10000E-03,+10.72135653E+00,-8.06689705E+00
+53.12500E-03,+10.69623090E+00,-8.12971112E+00
+53.15000E-03,+10.64095452E+00,-7.97895735E+00
+53.17500E-03,+10.56055251E+00,-7.97895735E+00
+53.20000E-03,+10.56055251E+00,-7.97895735E+00
+53.22500E-03,+10.48015050E+00,-7.92870609E+00
+53.25000E-03,+10.39974849E+00,-7.92870609E+00
+53.27500E-03,+10.31934648E+00,-8.06689705E+00
+53.30000E-03,+10.25904497E+00,-8.06689705E+00
+53.32500E-03,+10.23894447E+00,-8.12971112E+00
+53.35000E-03,+10.15854246E+00,-8.06689705E+00
+53.37500E-03,+10.09824095E+00,-7.92870609E+00
+53.40000E-03,+10.05301482E+00,-7.92870609E+00
+53.42500E-03,+9.99773844E+00,-7.92870609E+00
+53.45000E-03,+9.85703493E+00,-7.92870609E+00
+53.47500E-03,+9.83693442E+00,-8.06689705E+00
+53.50000E-03,+9.75653242E+00,-7.97895735E+00
+53.52500E-03,+9.67613041E+00,-7.92870609E+00
+53.55000E-03,+9.59572840E+00,-7.92870609E+00
+53.57500E-03,+9.57060277E+00,-7.92870609E+00
+53.60000E-03,+9.43492438E+00,-7.97895735E+00
+53.62500E-03,+9.40979875E+00,-7.92870609E+00
+53.65000E-03,+9.27412036E+00,-7.97895735E+00
+53.67500E-03,+9.21381885E+00,-7.92870609E+00
+53.70000E-03,+9.19371835E+00,-7.92870609E+00
+53.72500E-03,+9.03291433E+00,-7.92870609E+00
+53.75000E-03,+8.95251232E+00,-7.92870609E+00
+53.77500E-03,+8.89221082E+00,-8.06689705E+00
+53.80000E-03,+8.87211031E+00,-7.92870609E+00
+53.82500E-03,+8.76658268E+00,-7.92870609E+00
+53.85000E-03,+8.63090429E+00,-7.92870609E+00
+53.87500E-03,+8.55050228E+00,-7.92870609E+00
+53.90000E-03,+8.47010027E+00,-7.92870609E+00
+53.92500E-03,+8.38969826E+00,-8.06689705E+00
+53.95000E-03,+8.30929625E+00,-7.92870609E+00
+53.97500E-03,+8.24899474E+00,-7.92870609E+00
+54.00000E-03,+8.22889424E+00,-7.92870609E+00
+54.02500E-03,+8.14849223E+00,-7.92870609E+00
+54.05000E-03,+8.14849223E+00,-7.92870609E+00
+54.07500E-03,+8.28417062E+00,-7.92870609E+00
+54.10000E-03,+8.36457263E+00,-7.92870609E+00
+54.12500E-03,+7.98768821E+00,-7.92870609E+00
+54.15000E-03,+7.82688420E+00,-7.92870609E+00
+54.17500E-03,+7.66608018E+00,-7.92870609E+00
+54.20000E-03,+7.58567817E+00,-7.92870609E+00
+54.22500E-03,+7.50527616E+00,-7.92870609E+00
+54.25000E-03,+7.42487415E+00,-7.92870609E+00
+54.27500E-03,+7.36457264E+00,-7.92870609E+00
+54.30000E-03,+7.34447214E+00,-7.92870609E+00
+54.32500E-03,+7.42487415E+00,-7.92870609E+00
+54.35000E-03,+7.58567817E+00,-7.77795232E+00
+54.37500E-03,+7.58567817E+00,-7.92870609E+00
+54.40000E-03,+7.28417063E+00,-8.06689705E+00
+54.42500E-03,+7.07814048E+00,-7.77795232E+00
+54.45000E-03,+6.99773848E+00,-7.92870609E+00
+54.47500E-03,+6.94246209E+00,-7.92870609E+00
+54.50000E-03,+6.86206008E+00,-7.92870609E+00
+54.52500E-03,+6.80175858E+00,-7.86589202E+00
+54.55000E-03,+6.78165808E+00,-7.92870609E+00
+54.57500E-03,+6.75653245E+00,-7.92870609E+00
+54.60000E-03,+6.72135657E+00,-7.92870609E+00
+54.62500E-03,+6.62085406E+00,-7.92870609E+00
+54.65000E-03,+6.62085406E+00,-7.77795232E+00
+54.67500E-03,+6.62085406E+00,-7.92870609E+00
+54.70000E-03,+6.62085406E+00,-7.86589202E+00
+54.72500E-03,+6.62085406E+00,-7.77795232E+00
+54.75000E-03,+6.62085406E+00,-7.92870609E+00
+54.77500E-03,+6.56055255E+00,-7.77795232E+00
+54.80000E-03,+6.56055255E+00,-7.86589202E+00
+54.82500E-03,+6.56055255E+00,-7.86589202E+00
+54.85000E-03,+6.59572843E+00,-7.77795232E+00
+54.87500E-03,+6.54045205E+00,-7.77795232E+00
+54.90000E-03,+6.54045205E+00,-7.92870609E+00
+54.92500E-03,+6.54045205E+00,-7.86589202E+00
+54.95000E-03,+6.56055255E+00,-7.86589202E+00
+54.97500E-03,+6.62085406E+00,-7.77795232E+00
+55.00000E-03,+6.62085406E+00,-7.77795232E+00
+55.02500E-03,+6.62085406E+00,-7.77795232E+00
+55.05000E-03,+6.64095456E+00,-7.72770107E+00
+55.07500E-03,+6.70125607E+00,-7.72770107E+00
+55.10000E-03,+6.75653245E+00,-7.72770107E+00
+55.12500E-03,+6.78165808E+00,-7.72770107E+00
+55.15000E-03,+6.83693446E+00,-7.86589202E+00
+55.17500E-03,+6.86206008E+00,-7.72770107E+00
+55.20000E-03,+6.94246209E+00,-7.77795232E+00
+55.22500E-03,+6.88216059E+00,-7.77795232E+00
+55.25000E-03,+6.99773848E+00,-7.92870609E+00
+55.27500E-03,+7.02286410E+00,-7.77795232E+00
+55.30000E-03,+7.02286410E+00,-7.92870609E+00
+55.32500E-03,+7.10326611E+00,-7.72770107E+00
+55.35000E-03,+7.18366812E+00,-7.77795232E+00
+55.37500E-03,+7.26407013E+00,-7.92870609E+00
+55.40000E-03,+7.28417063E+00,-7.72770107E+00
+55.42500E-03,+7.36457264E+00,-7.72770107E+00
+55.45000E-03,+7.42487415E+00,-7.72770107E+00
+55.47500E-03,+7.48015053E+00,-7.72770107E+00
+55.50000E-03,+7.50527616E+00,-7.86589202E+00
+55.52500E-03,+7.60577867E+00,-7.77795232E+00
+55.55000E-03,+7.66608018E+00,-7.72770107E+00
+55.57500E-03,+7.68618068E+00,-7.72770107E+00
+55.60000E-03,+7.82688420E+00,-7.72770107E+00
+55.62500E-03,+7.90728620E+00,-7.72770107E+00
+55.65000E-03,+7.96256259E+00,-7.72770107E+00
+55.67500E-03,+8.04296459E+00,-7.72770107E+00
+55.70000E-03,+8.08819073E+00,-7.72770107E+00
+55.72500E-03,+8.14849223E+00,-7.77795232E+00
+55.75000E-03,+8.22889424E+00,-7.86589202E+00
+55.77500E-03,+8.28417062E+00,-7.72770107E+00
+55.80000E-03,+8.36457263E+00,-7.72770107E+00
+55.82500E-03,+8.38969826E+00,-7.72770107E+00
+55.85000E-03,+8.47010027E+00,-7.72770107E+00
+55.87500E-03,+8.55050228E+00,-7.72770107E+00
+55.90000E-03,+8.63090429E+00,-7.72770107E+00
+55.92500E-03,+8.65100479E+00,-7.72770107E+00
+55.95000E-03,+8.73140680E+00,-7.72770107E+00
+55.97500E-03,+8.79170831E+00,-7.72770107E+00
+56.00000E-03,+8.87211031E+00,-7.72770107E+00
+56.02500E-03,+8.89221082E+00,-7.72770107E+00
+56.05000E-03,+8.95251232E+00,-7.72770107E+00
+56.07500E-03,+8.97261283E+00,-7.72770107E+00
+56.10000E-03,+9.03291433E+00,-7.72770107E+00
+56.12500E-03,+9.11331634E+00,-7.72770107E+00
+56.15000E-03,+9.13341684E+00,-7.72770107E+00
+56.17500E-03,+9.19371835E+00,-7.72770107E+00
+56.20000E-03,+9.19371835E+00,-7.72770107E+00
+56.22500E-03,+9.19371835E+00,-7.72770107E+00
+56.25000E-03,+9.27412036E+00,-7.52669604E+00
+56.27500E-03,+9.27412036E+00,-7.72770107E+00
+56.30000E-03,+9.29422086E+00,-7.72770107E+00
+56.32500E-03,+9.35452237E+00,-7.57694730E+00
+56.35000E-03,+9.35452237E+00,-7.72770107E+00
+56.37500E-03,+9.35452237E+00,-7.52669604E+00
+56.40000E-03,+9.35452237E+00,-7.72770107E+00
+56.42500E-03,+9.35452237E+00,-7.72770107E+00
+56.45000E-03,+9.35452237E+00,-7.72770107E+00
+56.47500E-03,+9.37462287E+00,-7.72770107E+00
+56.50000E-03,+9.35452237E+00,-7.72770107E+00
+56.52500E-03,+9.35452237E+00,-7.72770107E+00
+56.55000E-03,+9.35452237E+00,-7.52669604E+00
+56.57500E-03,+9.29422086E+00,-7.72770107E+00
+56.60000E-03,+9.27412036E+00,-7.72770107E+00
+56.62500E-03,+9.27412036E+00,-7.66488700E+00
+56.65000E-03,+9.24899473E+00,-7.72770107E+00
+56.67500E-03,+9.19371835E+00,-7.72770107E+00
+56.70000E-03,+9.19371835E+00,-7.57694730E+00
+56.72500E-03,+9.11331634E+00,-7.52669604E+00
+56.75000E-03,+9.11331634E+00,-7.57694730E+00
+56.77500E-03,+9.03291433E+00,-7.52669604E+00
+56.80000E-03,+8.95251232E+00,-7.66488700E+00
+56.82500E-03,+8.92738670E+00,-7.66488700E+00
+56.85000E-03,+8.79170831E+00,-7.66488700E+00
+56.87500E-03,+8.79170831E+00,-7.57694730E+00
+56.90000E-03,+8.71130630E+00,-7.66488700E+00
+56.92500E-03,+8.57060278E+00,-7.57694730E+00
+56.95000E-03,+8.55050228E+00,-7.57694730E+00
+56.97500E-03,+8.38969826E+00,-7.52669604E+00
+57.00000E-03,+8.36457263E+00,-7.72770107E+00
+57.02500E-03,+8.22889424E+00,-7.52669604E+00
+57.05000E-03,+8.16859273E+00,-7.57694730E+00
+57.07500E-03,+8.06809022E+00,-7.72770107E+00
+57.10000E-03,+7.98768821E+00,-7.57694730E+00
+57.12500E-03,+7.82688420E+00,-7.52669604E+00
+57.15000E-03,+7.74648219E+00,-7.57694730E+00
+57.17500E-03,+7.58567817E+00,-7.72770107E+00
+57.20000E-03,+7.50527616E+00,-7.52669604E+00
+57.22500E-03,+7.34447214E+00,-7.66488700E+00
+57.25000E-03,+7.20376862E+00,-7.52669604E+00
+57.27500E-03,+7.10326611E+00,-7.52669604E+00
+57.30000E-03,+6.94246209E+00,-7.66488700E+00
+57.32500E-03,+6.86206008E+00,-7.66488700E+00
+57.35000E-03,+6.70125607E+00,-7.52669604E+00
+57.37500E-03,+6.59572843E+00,-7.52669604E+00
+57.40000E-03,+6.46005004E+00,-7.52669604E+00
+57.42500E-03,+6.29924602E+00,-7.52669604E+00
+57.45000E-03,+6.13844200E+00,-7.52669604E+00
+57.47500E-03,+6.05803999E+00,-7.52669604E+00
+57.50000E-03,+5.89723597E+00,-7.52669604E+00
+57.52500E-03,+5.73643196E+00,-7.52669604E+00
+57.55000E-03,+5.63090432E+00,-7.52669604E+00
+57.57500E-03,+5.49522593E+00,-7.52669604E+00
+57.60000E-03,+5.33442191E+00,-7.52669604E+00
+57.62500E-03,+5.19371839E+00,-7.52669604E+00
+57.65000E-03,+5.09321588E+00,-7.52669604E+00
+57.67500E-03,+4.95251237E+00,-7.52669604E+00
+57.70000E-03,+4.79170835E+00,-7.52669604E+00
+57.72500E-03,+4.69120584E+00,-7.52669604E+00
+57.75000E-03,+4.55050232E+00,-7.52669604E+00
+57.77500E-03,+4.44999981E+00,-7.52669604E+00
+57.80000E-03,+4.31432142E+00,-7.52669604E+00
+57.82500E-03,+4.20879378E+00,-7.52669604E+00
+57.85000E-03,+4.12839177E+00,-7.52669604E+00
+57.87500E-03,+4.04798976E+00,-7.52669604E+00
+57.90000E-03,+3.96758775E+00,-7.52669604E+00
+57.92500E-03,+3.80678374E+00,-7.52669604E+00
+57.95000E-03,+3.72638173E+00,-7.52669604E+00
+57.97500E-03,+3.64597972E+00,-7.52669604E+00
+58.00000E-03,+3.56557771E+00,-7.52669604E+00
+58.02500E-03,+3.48517570E+00,-7.52669604E+00
+58.05000E-03,+3.40477369E+00,-7.46388197E+00
+58.07500E-03,+3.32437168E+00,-7.52669604E+00
+58.10000E-03,+3.24396967E+00,-7.52669604E+00
+58.12500E-03,+3.16356766E+00,-7.52669604E+00
+58.15000E-03,+3.08316565E+00,-7.52669604E+00
+58.17500E-03,+3.08316565E+00,-7.52669604E+00
+58.20000E-03,+3.02788927E+00,-7.52669604E+00
+58.22500E-03,+3.08316565E+00,-7.52669604E+00
+58.25000E-03,+3.32437168E+00,-7.52669604E+00
+58.27500E-03,+3.16356766E+00,-7.52669604E+00
+58.30000E-03,+2.92236163E+00,-7.52669604E+00
+58.32500E-03,+2.86708525E+00,-7.52669604E+00
+58.35000E-03,+3.00276364E+00,-7.52669604E+00
+58.37500E-03,+2.90226113E+00,-7.52669604E+00
+58.40000E-03,+2.76155762E+00,-7.46388197E+00
+58.42500E-03,+2.68115561E+00,-7.46388197E+00
+58.45000E-03,+2.68115561E+00,-7.37594227E+00
+58.47500E-03,+2.60075360E+00,-7.52669604E+00
+58.50000E-03,+2.60075360E+00,-7.52669604E+00
+58.52500E-03,+2.60075360E+00,-7.52669604E+00
+58.55000E-03,+2.62587923E+00,-7.37594227E+00
+58.57500E-03,+2.68115561E+00,-7.37594227E+00
+58.60000E-03,+2.68115561E+00,-7.52669604E+00
+58.62500E-03,+2.60075360E+00,-7.46388197E+00
+58.65000E-03,+2.68115561E+00,-7.46388197E+00
+58.67500E-03,+2.70628123E+00,-7.52669604E+00
+58.70000E-03,+2.68115561E+00,-7.32569101E+00
+58.72500E-03,+2.76155762E+00,-7.46388197E+00
+58.75000E-03,+2.76155762E+00,-7.32569101E+00
+58.77500E-03,+2.84195963E+00,-7.52669604E+00
+58.80000E-03,+2.84195963E+00,-7.46388197E+00
+58.82500E-03,+2.84195963E+00,-7.52669604E+00
+58.85000E-03,+2.86708525E+00,-7.32569101E+00
+58.87500E-03,+3.00276364E+00,-7.37594227E+00
+58.90000E-03,+3.06306515E+00,-7.32569101E+00
+58.92500E-03,+3.08316565E+00,-7.32569101E+00
+58.95000E-03,+3.16356766E+00,-7.46388197E+00
+58.97500E-03,+3.16356766E+00,-7.37594227E+00
+59.00000E-03,+3.30427118E+00,-7.32569101E+00
+59.02500E-03,+3.38467319E+00,-7.32569101E+00
+59.05000E-03,+3.40477369E+00,-7.37594227E+00
+59.07500E-03,+3.51030133E+00,-7.46388197E+00
+59.10000E-03,+3.56557771E+00,-7.46388197E+00
+59.12500E-03,+3.64597972E+00,-7.32569101E+00
+59.15000E-03,+3.80678374E+00,-7.32569101E+00
+59.17500E-03,+3.88718574E+00,-7.32569101E+00
+59.20000E-03,+3.96758775E+00,-7.32569101E+00
+59.22500E-03,+4.04798976E+00,-7.37594227E+00
+59.25000E-03,+4.15351740E+00,-7.52669604E+00
+59.27500E-03,+4.28919579E+00,-7.32569101E+00
+59.30000E-03,+4.36959780E+00,-7.37594227E+00
+59.32500E-03,+4.44999981E+00,-7.32569101E+00
+59.35000E-03,+4.61080383E+00,-7.32569101E+00
+59.37500E-03,+4.69120584E+00,-7.32569101E+00
+59.40000E-03,+4.77160785E+00,-7.32569101E+00
+59.42500E-03,+4.93241186E+00,-7.32569101E+00
+59.45000E-03,+5.03291438E+00,-7.37594227E+00
+59.47500E-03,+5.19371839E+00,-7.32569101E+00
+59.50000E-03,+5.30929628E+00,-7.32569101E+00
+59.52500E-03,+5.41482392E+00,-7.32569101E+00
+59.55000E-03,+5.51532643E+00,-7.32569101E+00
+59.57500E-03,+5.65602995E+00,-7.32569101E+00
+59.60000E-03,+5.81683397E+00,-7.32569101E+00
+59.62500E-03,+5.89723597E+00,-7.32569101E+00
+59.65000E-03,+5.99773849E+00,-7.32569101E+00
+59.67500E-03,+6.13844200E+00,-7.32569101E+00
+59.70000E-03,+6.29924602E+00,-7.32569101E+00
+59.72500E-03,+6.37964803E+00,-7.32569101E+00
+59.75000E-03,+6.46005004E+00,-7.32569101E+00
+59.77500E-03,+6.64095456E+00,-7.32569101E+00
+59.80000E-03,+6.72135657E+00,-7.32569101E+00
+59.82500E-03,+6.86206008E+00,-7.26287694E+00
+59.85000E-03,+6.96256260E+00,-7.32569101E+00
+59.87500E-03,+7.10326611E+00,-7.32569101E+00
+59.90000E-03,+7.15854249E+00,-7.32569101E+00
+59.92500E-03,+7.26407013E+00,-7.32569101E+00
+59.95000E-03,+7.34447214E+00,-7.32569101E+00
+59.97500E-03,+7.48015053E+00,-7.32569101E+00
+60.00000E-03,+7.50527616E+00,-7.32569101E+00
+60.02500E-03,+7.58567817E+00,-7.32569101E+00
+60.05000E-03,+7.66608018E+00,-7.32569101E+00
+60.07500E-03,+7.74648219E+00,-7.32569101E+00
+60.10000E-03,+7.88216058E+00,-7.32569101E+00
+60.12500E-03,+7.90728620E+00,-7.32569101E+00
+60.15000E-03,+7.98768821E+00,-7.32569101E+00
+60.17500E-03,+8.04296459E+00,-7.32569101E+00
+60.20000E-03,+8.06809022E+00,-7.32569101E+00
+60.22500E-03,+8.14849223E+00,-7.26287694E+00
+60.25000E-03,+8.22889424E+00,-7.32569101E+00
+60.27500E-03,+8.22889424E+00,-7.17493724E+00
+60.30000E-03,+8.30929625E+00,-7.26287694E+00
+60.32500E-03,+8.30929625E+00,-7.32569101E+00
+60.35000E-03,+8.36457263E+00,-7.32569101E+00
+60.37500E-03,+8.38969826E+00,-7.32569101E+00
+60.40000E-03,+8.47010027E+00,-7.32569101E+00
+60.42500E-03,+8.47010027E+00,-7.32569101E+00
+60.45000E-03,+8.52537665E+00,-7.26287694E+00
+60.47500E-03,+8.55050228E+00,-7.26287694E+00
+60.50000E-03,+8.55050228E+00,-7.32569101E+00
+60.52500E-03,+8.55050228E+00,-7.17493724E+00
+60.55000E-03,+8.55050228E+00,-7.12468599E+00
+60.57500E-03,+8.57060278E+00,-7.17493724E+00
+60.60000E-03,+8.60577866E+00,-7.32569101E+00
+60.62500E-03,+8.63090429E+00,-7.32569101E+00
+60.65000E-03,+8.63090429E+00,-7.26287694E+00
+60.67500E-03,+8.63090429E+00,-7.12468599E+00
+60.70000E-03,+8.63090429E+00,-7.32569101E+00
+60.72500E-03,+8.63090429E+00,-7.12468599E+00
+60.75000E-03,+8.65100479E+00,-7.32569101E+00
+60.77500E-03,+8.65100479E+00,-7.17493724E+00
+60.80000E-03,+8.63090429E+00,-7.17493724E+00
+60.82500E-03,+8.71130630E+00,-7.17493724E+00
+60.85000E-03,+8.68618067E+00,-7.32569101E+00
+60.87500E-03,+8.71130630E+00,-7.12468599E+00
+60.90000E-03,+8.68618067E+00,-7.26287694E+00
+60.92500E-03,+8.71130630E+00,-7.12468599E+00
+60.95000E-03,+8.65100479E+00,-7.12468599E+00
+60.97500E-03,+8.63090429E+00,-7.12468599E+00
+61.00000E-03,+8.68618067E+00,-7.26287694E+00
+61.02500E-03,+8.65100479E+00,-7.12468599E+00
+61.05000E-03,+8.63090429E+00,-7.26287694E+00
+61.07500E-03,+8.63090429E+00,-7.12468599E+00
+61.10000E-03,+8.63090429E+00,-7.17493724E+00
+61.12500E-03,+8.63090429E+00,-7.12468599E+00
+61.15000E-03,+8.63090429E+00,-7.26287694E+00
+61.17500E-03,+8.63090429E+00,-7.12468599E+00
+61.20000E-03,+8.63090429E+00,-7.32569101E+00
+61.22500E-03,+8.63090429E+00,-7.12468599E+00
+61.25000E-03,+8.63090429E+00,-7.12468599E+00
+61.27500E-03,+8.63090429E+00,-7.12468599E+00
+61.30000E-03,+8.63090429E+00,-7.26287694E+00
+61.32500E-03,+8.63090429E+00,-7.17493724E+00
+61.35000E-03,+8.63090429E+00,-7.12468599E+00
+61.37500E-03,+8.55050228E+00,-7.12468599E+00
+61.40000E-03,+8.55050228E+00,-7.12468599E+00
+61.42500E-03,+8.55050228E+00,-7.12468599E+00
+61.45000E-03,+8.55050228E+00,-7.12468599E+00
+61.47500E-03,+8.55050228E+00,-7.12468599E+00
+61.50000E-03,+8.55050228E+00,-7.17493724E+00
+61.52500E-03,+8.55050228E+00,-7.12468599E+00
