x-axis,1
second,Volt
+49.50000E-03,
+49.52500E-03,
+49.55000E-03,+5.11469840E+00
+49.57500E-03,+5.11469840E+00
+49.60000E-03,+5.05439690E+00
+49.62500E-03,+5.03429639E+00
+49.65000E-03,+5.03429639E+00
+49.67500E-03,+5.08957277E+00
+49.70000E-03,+5.11469840E+00
+49.72500E-03,+5.11469840E+00
+49.75000E-03,+5.11469840E+00
+49.77500E-03,+5.11469840E+00
+49.80000E-03,+5.11469840E+00
+49.82500E-03,+5.11469840E+00
+49.85000E-03,+5.11469840E+00
+49.87500E-03,+5.11469840E+00
+49.90000E-03,+5.05439690E+00
+49.92500E-03,+5.05439690E+00
+49.95000E-03,+5.05439690E+00
+49.97500E-03,+5.11469840E+00
+50.00000E-03,+5.08957277E+00
+50.02500E-03,+5.11469840E+00
+50.05000E-03,+5.11469840E+00
+50.07500E-03,+5.11469840E+00
+50.10000E-03,+5.11469840E+00
+50.12500E-03,+5.11469840E+00
+50.15000E-03,+5.11469840E+00
+50.17500E-03,+5.11469840E+00
+50.20000E-03,+5.11469840E+00
+50.22500E-03,+5.11469840E+00
+50.25000E-03,+5.11469840E+00
+50.27500E-03,+5.11469840E+00
+50.30000E-03,+5.11469840E+00
+50.32500E-03,+5.11469840E+00
+50.35000E-03,+5.11469840E+00
+50.37500E-03,+5.11469840E+00
+50.40000E-03,+5.11469840E+00
+50.42500E-03,+5.11469840E+00
+50.45000E-03,+5.11469840E+00
+50.47500E-03,+5.11469840E+00
+50.50000E-03,+5.11469840E+00
+50.52500E-03,+5.13479890E+00
+50.55000E-03,+5.11469840E+00
+50.57500E-03,+5.11469840E+00
+50.60000E-03,+5.11469840E+00
+50.62500E-03,+5.11469840E+00
+50.65000E-03,+5.11469840E+00
+50.67500E-03,+5.11469840E+00
+50.70000E-03,+5.11469840E+00
+50.72500E-03,+5.11469840E+00
+50.75000E-03,+5.13479890E+00
+50.77500E-03,+5.11469840E+00
+50.80000E-03,+5.11469840E+00
+50.82500E-03,+5.11469840E+00
+50.85000E-03,+5.11469840E+00
+50.87500E-03,+5.11469840E+00
+50.90000E-03,+5.11469840E+00
+50.92500E-03,+5.13479890E+00
+50.95000E-03,+5.11469840E+00
+50.97500E-03,+5.13479890E+00
+51.00000E-03,+5.13479890E+00
+51.02500E-03,+5.16997478E+00
+51.05000E-03,+5.19510041E+00
+51.07500E-03,+5.11469840E+00
+51.10000E-03,+5.13479890E+00
+51.12500E-03,+5.11469840E+00
+51.15000E-03,+5.19510041E+00
+51.17500E-03,+5.16997478E+00
+51.20000E-03,+5.11469840E+00
+51.22500E-03,+5.16997478E+00
+51.25000E-03,+5.13479890E+00
+51.27500E-03,+5.11469840E+00
+51.30000E-03,+5.11469840E+00
+51.32500E-03,+5.11469840E+00
+51.35000E-03,+5.11469840E+00
+51.37500E-03,+5.16997478E+00
+51.40000E-03,+5.16997478E+00
+51.42500E-03,+5.11469840E+00
+51.45000E-03,+5.16997478E+00
+51.47500E-03,+5.11469840E+00
+51.50000E-03,+5.16997478E+00
+51.52500E-03,+5.11469840E+00
+51.55000E-03,+5.11469840E+00
+51.57500E-03,+5.11469840E+00
+51.60000E-03,+5.11469840E+00
+51.62500E-03,+5.11469840E+00
+51.65000E-03,+5.11469840E+00
+51.67500E-03,+5.11469840E+00
+51.70000E-03,+5.11469840E+00
+51.72500E-03,+5.11469840E+00
+51.75000E-03,+5.11469840E+00
+51.77500E-03,+5.11469840E+00
+51.80000E-03,+5.05439690E+00
+51.82500E-03,+5.08957277E+00
+51.85000E-03,+5.05439690E+00
+51.87500E-03,+5.08957277E+00
+51.90000E-03,+5.03429639E+00
+51.92500E-03,+5.03429639E+00
+51.95000E-03,+5.03429639E+00
+51.97500E-03,+5.03429639E+00
+52.00000E-03,+5.03429639E+00
+52.02500E-03,+5.03429639E+00
+52.05000E-03,+5.03429639E+00
+52.07500E-03,+5.00917077E+00
+52.10000E-03,+5.03429639E+00
+52.12500E-03,+4.97399489E+00
+52.15000E-03,+4.95389438E+00
+52.17500E-03,+5.00917077E+00
+52.20000E-03,+4.95389438E+00
+52.22500E-03,+4.95389438E+00
+52.25000E-03,+4.95389438E+00
+52.27500E-03,+4.95389438E+00
+52.30000E-03,+4.89359288E+00
+52.32500E-03,+4.87349238E+00
+52.35000E-03,+4.87349238E+00
+52.37500E-03,+4.87349238E+00
+52.40000E-03,+4.79309037E+00
+52.42500E-03,+4.79309037E+00
+52.45000E-03,+4.79309037E+00
+52.47500E-03,+4.79309037E+00
+52.50000E-03,+4.79309037E+00
+52.52500E-03,+4.73278886E+00
+52.55000E-03,+4.71268836E+00
+52.57500E-03,+4.71268836E+00
+52.60000E-03,+4.63228635E+00
+52.62500E-03,+4.65238685E+00
+52.65000E-03,+4.63228635E+00
+52.67500E-03,+4.55188434E+00
+52.70000E-03,+4.55188434E+00
+52.72500E-03,+4.55188434E+00
+52.75000E-03,+4.47148233E+00
+52.77500E-03,+4.47148233E+00
+52.80000E-03,+4.44635670E+00
+52.82500E-03,+4.39108032E+00
+52.85000E-03,+4.39108032E+00
+52.87500E-03,+4.31067831E+00
+52.90000E-03,+4.31067831E+00
+52.92500E-03,+4.23027630E+00
+52.95000E-03,+4.14987429E+00
+52.97500E-03,+4.14987429E+00
+53.00000E-03,+4.06947228E+00
+53.02500E-03,+4.00917078E+00
+53.05000E-03,+3.98907027E+00
+53.07500E-03,+3.98907027E+00
+53.10000E-03,+3.90866826E+00
+53.12500E-03,+3.82826626E+00
+53.15000E-03,+3.74786425E+00
+53.17500E-03,+3.72273862E+00
+53.20000E-03,+3.66746224E+00
+53.22500E-03,+3.58706023E+00
+53.25000E-03,+3.50665822E+00
+53.27500E-03,+3.42625621E+00
+53.30000E-03,+3.34585420E+00
+53.32500E-03,+3.32072857E+00
+53.35000E-03,+3.18505018E+00
+53.37500E-03,+3.12474868E+00
+53.40000E-03,+3.10464817E+00
+53.42500E-03,+3.02424616E+00
+53.45000E-03,+2.94384415E+00
+53.47500E-03,+2.80314064E+00
+53.50000E-03,+2.78304014E+00
+53.52500E-03,+2.62223612E+00
+53.55000E-03,+2.54183411E+00
+53.57500E-03,+2.46143210E+00
+53.60000E-03,+2.38103009E+00
+53.62500E-03,+2.30062808E+00
+53.65000E-03,+2.13982406E+00
+53.67500E-03,+2.13982406E+00
+53.70000E-03,+1.99912055E+00
+53.72500E-03,+1.89861804E+00
+53.75000E-03,+1.81821603E+00
+53.77500E-03,+1.73781402E+00
