x-axis,1
second,Volt
+57.00000E-03,
+57.02500E-03,
+57.05000E-03,-84.56658E-03
+57.07500E-03,-80.54648E-03
+57.10000E-03,-80.54648E-03
+57.12500E-03,-83.56156E-03
+57.15000E-03,-81.80276E-03
+57.17500E-03,-84.56658E-03
+57.20000E-03,-81.80276E-03
+57.22500E-03,-81.80276E-03
+57.25000E-03,-80.54648E-03
+57.27500E-03,-80.54648E-03
+57.30000E-03,-80.54648E-03
+57.32500E-03,-80.54648E-03
+57.35000E-03,-83.56156E-03
+57.37500E-03,-81.80276E-03
+57.40000E-03,-77.78266E-03
+57.42500E-03,-77.78266E-03
+57.45000E-03,-80.54648E-03
+57.47500E-03,-76.52638E-03
+57.50000E-03,-80.54648E-03
+57.52500E-03,-80.54648E-03
+57.55000E-03,-80.54648E-03
+57.57500E-03,-80.54648E-03
+57.60000E-03,-77.78266E-03
+57.62500E-03,-80.54648E-03
+57.65000E-03,-80.54648E-03
+57.67500E-03,-77.78266E-03
+57.70000E-03,-80.54648E-03
+57.72500E-03,-77.78266E-03
+57.75000E-03,-80.54648E-03
+57.77500E-03,-80.54648E-03
+57.80000E-03,-80.54648E-03
+57.82500E-03,-80.54648E-03
+57.85000E-03,-81.80276E-03
+57.87500E-03,-80.54648E-03
+57.90000E-03,-78.78769E-03
+57.92500E-03,-80.54648E-03
+57.95000E-03,-80.54648E-03
+57.97500E-03,-80.54648E-03
+58.00000E-03,-81.80276E-03
+58.02500E-03,-83.56156E-03
+58.05000E-03,-81.80276E-03
+58.07500E-03,-84.56658E-03
+58.10000E-03,-84.56658E-03
+58.12500E-03,-84.56658E-03
+58.15000E-03,-84.56658E-03
+58.17500E-03,-81.80276E-03
+58.20000E-03,-84.56658E-03
+58.22500E-03,-84.56658E-03
+58.25000E-03,-84.56658E-03
+58.27500E-03,-84.56658E-03
+58.30000E-03,-84.56658E-03
+58.32500E-03,-84.56658E-03
+58.35000E-03,-84.56658E-03
+58.37500E-03,-84.56658E-03
+58.40000E-03,-84.56658E-03
+58.42500E-03,-84.56658E-03
+58.45000E-03,-83.56156E-03
+58.47500E-03,-87.58166E-03
+58.50000E-03,-84.56658E-03
+58.52500E-03,-81.80276E-03
+58.55000E-03,-81.80276E-03
+58.57500E-03,-83.56156E-03
+58.60000E-03,-81.80276E-03
+58.62500E-03,-83.56156E-03
+58.65000E-03,-80.54648E-03
+58.67500E-03,-80.54648E-03
+58.70000E-03,-81.80276E-03
+58.72500E-03,-81.80276E-03
+58.75000E-03,-77.78266E-03
+58.77500E-03,-80.54648E-03
+58.80000E-03,-80.54648E-03
+58.82500E-03,-80.54648E-03
+58.85000E-03,-79.54146E-03
+58.87500E-03,-79.54146E-03
+58.90000E-03,-79.54146E-03
+58.92500E-03,-80.54648E-03
+58.95000E-03,-80.54648E-03
+58.97500E-03,-79.54146E-03
+59.00000E-03,-77.78266E-03
+59.02500E-03,-76.52638E-03
+59.05000E-03,-75.52136E-03
+59.07500E-03,-75.52136E-03
+59.10000E-03,-75.52136E-03
+59.12500E-03,-73.76256E-03
+59.15000E-03,-76.52638E-03
+59.17500E-03,-75.52136E-03
+59.20000E-03,-72.50628E-03
+59.22500E-03,-71.50126E-03
+59.25000E-03,-72.50628E-03
+59.27500E-03,-72.50628E-03
+59.30000E-03,-68.48618E-03
+59.32500E-03,-71.50126E-03
+59.35000E-03,-68.48618E-03
+59.37500E-03,-68.48618E-03
+59.40000E-03,-69.74246E-03
+59.42500E-03,-68.48618E-03
+59.45000E-03,-67.48116E-03
+59.47500E-03,-67.48116E-03
+59.50000E-03,-68.48618E-03
+59.52500E-03,-68.48618E-03
+59.55000E-03,-64.46608E-03
+59.57500E-03,-64.46608E-03
+59.60000E-03,-64.46608E-03
+59.62500E-03,-64.46608E-03
+59.65000E-03,-64.46608E-03
+59.67500E-03,-61.70226E-03
+59.70000E-03,-60.44598E-03
+59.72500E-03,-60.44598E-03
+59.75000E-03,-60.44598E-03
+59.77500E-03,-61.70226E-03
+59.80000E-03,-60.44598E-03
+59.82500E-03,-60.44598E-03
+59.85000E-03,-60.44598E-03
+59.87500E-03,-60.44598E-03
+59.90000E-03,-60.44598E-03
+59.92500E-03,-60.44598E-03
+59.95000E-03,-56.42588E-03
+59.97500E-03,-60.44598E-03
+60.00000E-03,-60.44598E-03
+60.02500E-03,-57.68216E-03
+60.05000E-03,-59.44095E-03
+60.07500E-03,-57.68216E-03
+60.10000E-03,-57.68216E-03
+60.12500E-03,-56.42588E-03
+60.15000E-03,-60.44598E-03
+60.17500E-03,-59.44095E-03
+60.20000E-03,-56.42588E-03
+60.22500E-03,-59.44095E-03
+60.25000E-03,-60.44598E-03
+60.27500E-03,-56.42588E-03
+60.30000E-03,-58.43593E-03
+60.32500E-03,-56.42588E-03
+60.35000E-03,-56.42588E-03
+60.37500E-03,-56.42588E-03
+60.40000E-03,-56.42588E-03
+60.42500E-03,-56.42588E-03
+60.45000E-03,-56.42588E-03
+60.47500E-03,-56.42588E-03
+60.50000E-03,-52.40578E-03
+60.52500E-03,-56.42588E-03
+60.55000E-03,-52.40578E-03
+60.57500E-03,-56.42588E-03
+60.60000E-03,-53.66206E-03
+60.62500E-03,-55.42085E-03
+60.65000E-03,-56.42588E-03
+60.67500E-03,-52.40578E-03
+60.70000E-03,-52.40578E-03
+60.72500E-03,-52.40578E-03
+60.75000E-03,-52.40578E-03
+60.77500E-03,-52.40578E-03
+60.80000E-03,-52.40578E-03
+60.82500E-03,-49.64196E-03
+60.85000E-03,-52.40578E-03
+60.87500E-03,-51.40075E-03
+60.90000E-03,-52.40578E-03
+60.92500E-03,-52.40578E-03
+60.95000E-03,-52.40578E-03
+60.97500E-03,-52.40578E-03
+61.00000E-03,-52.40578E-03
+61.02500E-03,-52.40578E-03
+61.05000E-03,-52.40578E-03
+61.07500E-03,-49.64196E-03
+61.10000E-03,-52.40578E-03
+61.12500E-03,-52.40578E-03
+61.15000E-03,-48.38568E-03
+61.17500E-03,-52.40578E-03
+61.20000E-03,-51.40075E-03
+61.22500E-03,-48.38568E-03
+61.25000E-03,-51.40075E-03
+61.27500E-03,-51.40075E-03
+61.30000E-03,-51.40075E-03
+61.32500E-03,-49.64196E-03
+61.35000E-03,-49.64196E-03
+61.37500E-03,-48.38568E-03
+61.40000E-03,-48.38568E-03
+61.42500E-03,-48.38568E-03
+61.45000E-03,-48.38568E-03
+61.47500E-03,-48.38568E-03
+61.50000E-03,-48.38568E-03
